timestamp,event_id,n_event,callback_id,application_id,service_id,value
2025-07-04 11:34:43.090636,enact,1,service_energy,case_study_1,gateway_tiny,598
2025-07-04 11:34:43.090648,enact,1,service_energy,case_study_1,data_gather_olbia_large,598
2025-07-04 11:34:43.090650,enact,1,service_energy,case_study_1,data_gather_torino_large,598
2025-07-04 11:34:43.090652,enact,1,service_energy,case_study_1,aggregator_large,598
2025-07-04 11:34:43.090654,enact,1,service_energy,case_study_1,mongodb_batch_olbia_medium,598
2025-07-04 11:34:43.090655,enact,1,service_energy,case_study_1,mongodb_batch_torino_medium,598
2025-07-04 11:34:43.090657,enact,1,service_energy,case_study_1,mongodb_history_medium,598
2025-07-04 11:34:43.090734,enact,1,service_emissions,case_study_1,gateway_tiny,119600.0
2025-07-04 11:34:43.090739,enact,1,service_emissions,case_study_1,data_gather_olbia_large,203320.0
2025-07-04 11:34:43.090741,enact,1,service_emissions,case_study_1,data_gather_torino_large,203320.0
2025-07-04 11:34:43.090743,enact,1,service_emissions,case_study_1,aggregator_large,203320.0
2025-07-04 11:34:43.090744,enact,1,service_emissions,case_study_1,mongodb_batch_olbia_medium,215280.0
2025-07-04 11:34:43.090746,enact,1,service_emissions,case_study_1,mongodb_batch_torino_medium,215280.0
2025-07-04 11:34:43.090748,enact,1,service_emissions,case_study_1,mongodb_history_medium,215280.0
2025-07-04 11:34:43.091261,enact,1,required_cpu,case_study_1,gateway_tiny,1
2025-07-04 11:34:43.091266,enact,1,required_cpu,case_study_1,data_gather_olbia_large,1
2025-07-04 11:34:43.091268,enact,1,required_cpu,case_study_1,data_gather_torino_large,1
2025-07-04 11:34:43.091270,enact,1,required_cpu,case_study_1,aggregator_large,2
2025-07-04 11:34:43.091272,enact,1,required_cpu,case_study_1,mongodb_batch_olbia_medium,1
2025-07-04 11:34:43.091273,enact,1,required_cpu,case_study_1,mongodb_batch_torino_medium,1
2025-07-04 11:34:43.091275,enact,1,required_cpu,case_study_1,mongodb_history_medium,2
2025-07-04 11:34:43.091362,enact,1,required_ram,case_study_1,gateway_tiny,2
2025-07-04 11:34:43.091368,enact,1,required_ram,case_study_1,data_gather_olbia_large,2
2025-07-04 11:34:43.091370,enact,1,required_ram,case_study_1,data_gather_torino_large,2
2025-07-04 11:34:43.091372,enact,1,required_ram,case_study_1,aggregator_large,4
2025-07-04 11:34:43.091374,enact,1,required_ram,case_study_1,mongodb_batch_olbia_medium,2
