timestamp,event_id,n_event,callback_id,application_id,service_id,value
2025-07-04 11:33:52.017823,enact,1,service_energy,case_study_1,aggregator_large,598
2025-07-04 11:33:52.017829,enact,1,service_energy,case_study_1,analyzer_large,598
2025-07-04 11:33:52.017832,enact,1,service_energy,case_study_1,data_gather_olbia_large,598
2025-07-04 11:33:52.017833,enact,1,service_energy,case_study_1,data_gather_torino_large,598
2025-07-04 11:33:52.017835,enact,1,service_energy,case_study_1,gateway_large,598
2025-07-04 11:33:52.017837,enact,1,service_energy,case_study_1,mongodb_batch_olbia_medium,598
2025-07-04 11:33:52.017838,enact,1,service_energy,case_study_1,mongodb_batch_torino_medium,598
2025-07-04 11:33:52.017840,enact,1,service_energy,case_study_1,mongodb_history_medium,598
2025-07-04 11:33:52.017900,enact,1,service_emissions,case_study_1,aggregator_large,203320.0
2025-07-04 11:33:52.017904,enact,1,service_emissions,case_study_1,analyzer_large,203320.0
2025-07-04 11:33:52.017905,enact,1,service_emissions,case_study_1,data_gather_olbia_large,203320.0
2025-07-04 11:33:52.017907,enact,1,service_emissions,case_study_1,data_gather_torino_large,203320.0
2025-07-04 11:33:52.017909,enact,1,service_emissions,case_study_1,gateway_large,240396.0
2025-07-04 11:33:52.017911,enact,1,service_emissions,case_study_1,mongodb_batch_olbia_medium,215280.0
2025-07-04 11:33:52.017912,enact,1,service_emissions,case_study_1,mongodb_batch_torino_medium,215280.0
2025-07-04 11:33:52.017914,enact,1,service_emissions,case_study_1,mongodb_history_medium,215280.0
2025-07-04 11:33:52.018376,enact,1,required_cpu,case_study_1,aggregator_large,2
2025-07-04 11:33:52.018381,enact,1,required_cpu,case_study_1,analyzer_large,2
2025-07-04 11:33:52.018383,enact,1,required_cpu,case_study_1,data_gather_olbia_large,1
2025-07-04 11:33:52.018385,enact,1,required_cpu,case_study_1,data_gather_torino_large,1
2025-07-04 11:33:52.018386,enact,1,required_cpu,case_study_1,gateway_large,2
2025-07-04 11:33:52.018388,enact,1,required_cpu,case_study_1,mongodb_batch_olbia_medium,1
2025-07-04 11:33:52.018389,enact,1,required_cpu,case_study_1,mongodb_batch_torino_medium,1
2025-07-04 11:33:52.018391,enact,1,required_cpu,case_study_1,mongodb_history_medium,2
2025-07-04 11:33:52.018459,enact,1,required_ram,case_study_1,aggregator_large,4
2025-07-04 11:33:52.018461,enact,1,required_ram,case_study_1,analyzer_large,2
2025-07-04 11:33:52.018463,enact,1,required_ram,case_study_1,data_gather_olbia_large,2
2025-07-04 11:33:52.018465,enact,1,required_ram,case_study_1,data_gather_torino_large,2
2025-07-04 11:33:52.018466,enact,1,required_ram,case_study_1,gateway_large,4
2025-07-04 11:33:52.018468,enact,1,required_ram,case_study_1,mongodb_batch_olbia_medium,2
2025-07-04 11:33:52.018469,enact,1,required_ram,case_study_1,mongodb_batch_torino_medium,2
2025-07-04 11:33:52.018471,enact,1,required_ram,case_study_1,mongodb_history_medium,4
2025-07-04 11:33:52.018527,enact,1,required_storage,case_study_1,aggregator_large,0
2025-07-04 11:33:52.018530,enact,1,required_storage,case_study_1,analyzer_large,0
2025-07-04 11:33:52.018532,enact,1,required_storage,case_study_1,data_gather_olbia_large,0
2025-07-04 11:33:52.018533,enact,1,required_storage,case_study_1,data_gather_torino_large,0
2025-07-04 11:33:52.018535,enact,1,required_storage,case_study_1,gateway_large,0
2025-07-04 11:33:52.018536,enact,1,required_storage,case_study_1,mongodb_batch_olbia_medium,50
2025-07-04 11:33:52.018538,enact,1,required_storage,case_study_1,mongodb_batch_torino_medium,50
2025-07-04 11:33:52.018540,enact,1,required_storage,case_study_1,mongodb_history_medium,100
2025-07-04 11:33:52.018594,enact,1,required_gpu,case_study_1,aggregator_large,0
2025-07-04 11:33:52.018596,enact,1,required_gpu,case_study_1,analyzer_large,0
2025-07-04 11:33:52.018598,enact,1,required_gpu,case_study_1,data_gather_olbia_large,0
2025-07-04 11:33:52.018599,enact,1,required_gpu,case_study_1,data_gather_torino_large,0
2025-07-04 11:33:52.018601,enact,1,required_gpu,case_study_1,gateway_large,0
2025-07-04 11:33:52.018603,enact,1,required_gpu,case_study_1,mongodb_batch_olbia_medium,0
2025-07-04 11:33:52.018604,enact,1,required_gpu,case_study_1,mongodb_batch_torino_medium,0
2025-07-04 11:33:52.018606,enact,1,required_gpu,case_study_1,mongodb_history_medium,0
2025-07-04 11:33:52.019338,enact,1,placement,case_study_1,aggregator_large,worker1
2025-07-04 11:33:52.019341,enact,1,placement,case_study_1,analyzer_large,worker1
2025-07-04 11:33:52.019343,enact,1,placement,case_study_1,data_gather_olbia_large,worker1
2025-07-04 11:33:52.019344,enact,1,placement,case_study_1,data_gather_torino_large,worker1
2025-07-04 11:33:52.019346,enact,1,placement,case_study_1,gateway_large,main
2025-07-04 11:33:52.019347,enact,1,placement,case_study_1,mongodb_batch_olbia_medium,worker2
2025-07-04 11:33:52.019349,enact,1,placement,case_study_1,mongodb_batch_torino_medium,worker2
2025-07-04 11:33:52.019350,enact,1,placement,case_study_1,mongodb_history_medium,worker2
2025-07-04 11:33:52.033238,enact,2,service_energy,case_study_1,aggregator_large,598
2025-07-04 11:33:52.033245,enact,2,service_energy,case_study_1,analyzer_large,598
2025-07-04 11:33:52.033248,enact,2,service_energy,case_study_1,data_gather_olbia_large,598
