timestamp,event_id,n_event,callback_id,application_id,service_id,value
2025-07-14 16:36:04.285377,enact,1,service_energy,case_study_1,gateway_tiny,598
2025-07-14 16:36:04.285386,enact,1,service_energy,case_study_1,data_gather_olbia_tiny,598
2025-07-14 16:36:04.285389,enact,1,service_energy,case_study_1,data_gather_torino_tiny,598
2025-07-14 16:36:04.285391,enact,1,service_energy,case_study_1,aggregator_tiny,598
2025-07-14 16:36:04.285467,enact,1,service_emissions,case_study_1,gateway_tiny,119600.0
2025-07-14 16:36:04.285471,enact,1,service_emissions,case_study_1,data_gather_olbia_tiny,203320.0
2025-07-14 16:36:04.285473,enact,1,service_emissions,case_study_1,data_gather_torino_tiny,203320.0
2025-07-14 16:36:04.285475,enact,1,service_emissions,case_study_1,aggregator_tiny,203320.0
2025-07-14 16:36:04.285960,enact,1,required_cpu,case_study_1,gateway_tiny,1
2025-07-14 16:36:04.285963,enact,1,required_cpu,case_study_1,data_gather_olbia_tiny,1
2025-07-14 16:36:04.285965,enact,1,required_cpu,case_study_1,data_gather_torino_tiny,1
2025-07-14 16:36:04.285967,enact,1,required_cpu,case_study_1,aggregator_tiny,1
2025-07-14 16:36:04.286022,enact,1,required_ram,case_study_1,gateway_tiny,2
2025-07-14 16:36:04.286024,enact,1,required_ram,case_study_1,data_gather_olbia_tiny,1
2025-07-14 16:36:04.286026,enact,1,required_ram,case_study_1,data_gather_torino_tiny,1
2025-07-14 16:36:04.286028,enact,1,required_ram,case_study_1,aggregator_tiny,4.0
2025-07-14 16:36:04.286089,enact,1,required_storage,case_study_1,gateway_tiny,0
2025-07-14 16:36:04.286091,enact,1,required_storage,case_study_1,data_gather_olbia_tiny,0
2025-07-14 16:36:04.286093,enact,1,required_storage,case_study_1,data_gather_torino_tiny,0
2025-07-14 16:36:04.286095,enact,1,required_storage,case_study_1,aggregator_tiny,0
2025-07-14 16:36:04.286148,enact,1,required_gpu,case_study_1,gateway_tiny,0
2025-07-14 16:36:04.286150,enact,1,required_gpu,case_study_1,data_gather_olbia_tiny,0
2025-07-14 16:36:04.286152,enact,1,required_gpu,case_study_1,data_gather_torino_tiny,0
2025-07-14 16:36:04.286153,enact,1,required_gpu,case_study_1,aggregator_tiny,0
2025-07-14 16:36:04.286833,enact,1,placement,case_study_1,gateway_tiny,m2
2025-07-14 16:36:04.286835,enact,1,placement,case_study_1,data_gather_olbia_tiny,worker1
2025-07-14 16:36:04.286837,enact,1,placement,case_study_1,data_gather_torino_tiny,worker1
2025-07-14 16:36:04.286839,enact,1,placement,case_study_1,aggregator_tiny,worker1
2025-07-14 16:36:04.300468,enact,2,service_energy,case_study_1,gateway_tiny,598
2025-07-14 16:36:04.300476,enact,2,service_energy,case_study_1,data_gather_olbia_tiny,598
2025-07-14 16:36:04.300478,enact,2,service_energy,case_study_1,data_gather_torino_tiny,598
2025-07-14 16:36:04.300480,enact,2,service_energy,case_study_1,aggregator_tiny,598
2025-07-14 16:36:04.300596,enact,2,service_emissions,case_study_1,gateway_tiny,119600.0
2025-07-14 16:36:04.300601,enact,2,service_emissions,case_study_1,data_gather_olbia_tiny,203320.0
2025-07-14 16:36:04.300604,enact,2,service_emissions,case_study_1,data_gather_torino_tiny,203320.0
2025-07-14 16:36:04.300605,enact,2,service_emissions,case_study_1,aggregator_tiny,203320.0
2025-07-14 16:36:04.300892,enact,2,required_cpu,case_study_1,gateway_tiny,1
2025-07-14 16:36:04.300894,enact,2,required_cpu,case_study_1,data_gather_olbia_tiny,1
2025-07-14 16:36:04.300896,enact,2,required_cpu,case_study_1,data_gather_torino_tiny,1
2025-07-14 16:36:04.300898,enact,2,required_cpu,case_study_1,aggregator_tiny,1
2025-07-14 16:36:04.300960,enact,2,required_ram,case_study_1,gateway_tiny,2
2025-07-14 16:36:04.300962,enact,2,required_ram,case_study_1,data_gather_olbia_tiny,1
2025-07-14 16:36:04.300964,enact,2,required_ram,case_study_1,data_gather_torino_tiny,1
2025-07-14 16:36:04.300965,enact,2,required_ram,case_study_1,aggregator_tiny,4.0
2025-07-14 16:36:04.301015,enact,2,required_storage,case_study_1,gateway_tiny,0
2025-07-14 16:36:04.301017,enact,2,required_storage,case_study_1,data_gather_olbia_tiny,0
2025-07-14 16:36:04.301019,enact,2,required_storage,case_study_1,data_gather_torino_tiny,0
2025-07-14 16:36:04.301021,enact,2,required_storage,case_study_1,aggregator_tiny,0
2025-07-14 16:36:04.301120,enact,2,required_gpu,case_study_1,gateway_tiny,0
2025-07-14 16:36:04.301123,enact,2,required_gpu,case_study_1,data_gather_olbia_tiny,0
2025-07-14 16:36:04.301125,enact,2,required_gpu,case_study_1,data_gather_torino_tiny,0
2025-07-14 16:36:04.301126,enact,2,required_gpu,case_study_1,aggregator_tiny,0
2025-07-14 16:36:04.301772,enact,2,placement,case_study_1,gateway_tiny,m2
2025-07-14 16:36:04.301774,enact,2,placement,case_study_1,data_gather_olbia_tiny,worker1
2025-07-14 16:36:04.301776,enact,2,placement,case_study_1,data_gather_torino_tiny,worker1
2025-07-14 16:36:04.301778,enact,2,placement,case_study_1,aggregator_tiny,worker1
2025-07-14 16:36:04.315261,enact,3,service_energy,case_study_1,gateway_tiny,598
2025-07-14 16:36:04.315268,enact,3,service_energy,case_study_1,data_gather_olbia_tiny,598
2025-07-14 16:36:04.315270,enact,3,service_energy,case_study_1,data_gather_torino_tiny,598
2025-07-14 16:36:04.315271,enact,3,service_energy,case_study_1,aggregator_tiny,598
2025-07-14 16:36:04.315366,enact,3,service_emissions,case_study_1,gateway_tiny,119600.0
2025-07-14 16:36:04.315370,enact,3,service_emissions,case_study_1,data_gather_olbia_tiny,203320.0
2025-07-14 16:36:04.315372,enact,3,service_emissions,case_study_1,data_gather_torino_tiny,203320.0
2025-07-14 16:36:04.315374,enact,3,service_emissions,case_study_1,aggregator_tiny,203320.0
2025-07-14 16:36:04.315695,enact,3,required_cpu,case_study_1,gateway_tiny,1
2025-07-14 16:36:04.315699,enact,3,required_cpu,case_study_1,data_gather_olbia_tiny,1
2025-07-14 16:36:04.315701,enact,3,required_cpu,case_study_1,data_gather_torino_tiny,1
2025-07-14 16:36:04.315702,enact,3,required_cpu,case_study_1,aggregator_tiny,1
2025-07-14 16:36:04.315801,enact,3,required_ram,case_study_1,gateway_tiny,2
2025-07-14 16:36:04.315804,enact,3,required_ram,case_study_1,data_gather_olbia_tiny,1
2025-07-14 16:36:04.315805,enact,3,required_ram,case_study_1,data_gather_torino_tiny,1
2025-07-14 16:36:04.315807,enact,3,required_ram,case_study_1,aggregator_tiny,4.0
2025-07-14 16:36:04.315910,enact,3,required_storage,case_study_1,gateway_tiny,0
2025-07-14 16:36:04.315913,enact,3,required_storage,case_study_1,data_gather_olbia_tiny,0
2025-07-14 16:36:04.315914,enact,3,required_storage,case_study_1,data_gather_torino_tiny,0
2025-07-14 16:36:04.315916,enact,3,required_storage,case_study_1,aggregator_tiny,0
2025-07-14 16:36:04.315970,enact,3,required_gpu,case_study_1,gateway_tiny,0
2025-07-14 16:36:04.315973,enact,3,required_gpu,case_study_1,data_gather_olbia_tiny,0
2025-07-14 16:36:04.315974,enact,3,required_gpu,case_study_1,data_gather_torino_tiny,0
2025-07-14 16:36:04.315976,enact,3,required_gpu,case_study_1,aggregator_tiny,0
2025-07-14 16:36:04.316664,enact,3,placement,case_study_1,gateway_tiny,m2
2025-07-14 16:36:04.316667,enact,3,placement,case_study_1,data_gather_olbia_tiny,worker1
2025-07-14 16:36:04.316669,enact,3,placement,case_study_1,data_gather_torino_tiny,worker1
2025-07-14 16:36:04.316670,enact,3,placement,case_study_1,aggregator_tiny,worker1
2025-07-14 16:36:04.330100,enact,4,service_energy,case_study_1,gateway_tiny,598
2025-07-14 16:36:04.330105,enact,4,service_energy,case_study_1,data_gather_olbia_tiny,598
2025-07-14 16:36:04.330107,enact,4,service_energy,case_study_1,data_gather_torino_tiny,598
2025-07-14 16:36:04.330109,enact,4,service_energy,case_study_1,aggregator_tiny,598
2025-07-14 16:36:04.330195,enact,4,service_emissions,case_study_1,gateway_tiny,119600.0
2025-07-14 16:36:04.330199,enact,4,service_emissions,case_study_1,data_gather_olbia_tiny,203320.0
2025-07-14 16:36:04.330202,enact,4,service_emissions,case_study_1,data_gather_torino_tiny,203320.0
2025-07-14 16:36:04.330203,enact,4,service_emissions,case_study_1,aggregator_tiny,203320.0
2025-07-14 16:36:04.330467,enact,4,required_cpu,case_study_1,gateway_tiny,1
2025-07-14 16:36:04.330470,enact,4,required_cpu,case_study_1,data_gather_olbia_tiny,1
2025-07-14 16:36:04.330471,enact,4,required_cpu,case_study_1,data_gather_torino_tiny,1
2025-07-14 16:36:04.330473,enact,4,required_cpu,case_study_1,aggregator_tiny,1
2025-07-14 16:36:04.330545,enact,4,required_ram,case_study_1,gateway_tiny,2
2025-07-14 16:36:04.330548,enact,4,required_ram,case_study_1,data_gather_olbia_tiny,1
2025-07-14 16:36:04.330549,enact,4,required_ram,case_study_1,data_gather_torino_tiny,1
2025-07-14 16:36:04.330551,enact,4,required_ram,case_study_1,aggregator_tiny,4.0
2025-07-14 16:36:04.330606,enact,4,required_storage,case_study_1,gateway_tiny,0
2025-07-14 16:36:04.330609,enact,4,required_storage,case_study_1,data_gather_olbia_tiny,0
2025-07-14 16:36:04.330611,enact,4,required_storage,case_study_1,data_gather_torino_tiny,0
2025-07-14 16:36:04.330612,enact,4,required_storage,case_study_1,aggregator_tiny,0
2025-07-14 16:36:04.330659,enact,4,required_gpu,case_study_1,gateway_tiny,0
2025-07-14 16:36:04.330662,enact,4,required_gpu,case_study_1,data_gather_olbia_tiny,0
2025-07-14 16:36:04.330663,enact,4,required_gpu,case_study_1,data_gather_torino_tiny,0
2025-07-14 16:36:04.330665,enact,4,required_gpu,case_study_1,aggregator_tiny,0
2025-07-14 16:36:04.331356,enact,4,placement,case_study_1,gateway_tiny,m2
2025-07-14 16:36:04.331359,enact,4,placement,case_study_1,data_gather_olbia_tiny,worker1
2025-07-14 16:36:04.331361,enact,4,placement,case_study_1,data_gather_torino_tiny,worker1
2025-07-14 16:36:04.331362,enact,4,placement,case_study_1,aggregator_tiny,worker1
2025-07-14 16:36:04.345027,enact,5,service_energy,case_study_1,gateway_tiny,598
2025-07-14 16:36:04.345031,enact,5,service_energy,case_study_1,data_gather_olbia_tiny,598
2025-07-14 16:36:04.345033,enact,5,service_energy,case_study_1,data_gather_torino_tiny,598
2025-07-14 16:36:04.345035,enact,5,service_energy,case_study_1,aggregator_tiny,598
2025-07-14 16:36:04.345126,enact,5,service_emissions,case_study_1,gateway_tiny,119600.0
2025-07-14 16:36:04.345132,enact,5,service_emissions,case_study_1,data_gather_olbia_tiny,203320.0
2025-07-14 16:36:04.345134,enact,5,service_emissions,case_study_1,data_gather_torino_tiny,203320.0
2025-07-14 16:36:04.345136,enact,5,service_emissions,case_study_1,aggregator_tiny,203320.0
2025-07-14 16:36:04.345401,enact,5,required_cpu,case_study_1,gateway_tiny,1
2025-07-14 16:36:04.345404,enact,5,required_cpu,case_study_1,data_gather_olbia_tiny,1
2025-07-14 16:36:04.345406,enact,5,required_cpu,case_study_1,data_gather_torino_tiny,1
2025-07-14 16:36:04.345408,enact,5,required_cpu,case_study_1,aggregator_tiny,1
2025-07-14 16:36:04.345469,enact,5,required_ram,case_study_1,gateway_tiny,2
2025-07-14 16:36:04.345471,enact,5,required_ram,case_study_1,data_gather_olbia_tiny,1
2025-07-14 16:36:04.345473,enact,5,required_ram,case_study_1,data_gather_torino_tiny,1
2025-07-14 16:36:04.345475,enact,5,required_ram,case_study_1,aggregator_tiny,4.0
2025-07-14 16:36:04.345527,enact,5,required_storage,case_study_1,gateway_tiny,0
2025-07-14 16:36:04.345529,enact,5,required_storage,case_study_1,data_gather_olbia_tiny,0
2025-07-14 16:36:04.345531,enact,5,required_storage,case_study_1,data_gather_torino_tiny,0
2025-07-14 16:36:04.345533,enact,5,required_storage,case_study_1,aggregator_tiny,0
2025-07-14 16:36:04.345596,enact,5,required_gpu,case_study_1,gateway_tiny,0
2025-07-14 16:36:04.345599,enact,5,required_gpu,case_study_1,data_gather_olbia_tiny,0
2025-07-14 16:36:04.345601,enact,5,required_gpu,case_study_1,data_gather_torino_tiny,0
2025-07-14 16:36:04.345602,enact,5,required_gpu,case_study_1,aggregator_tiny,0
2025-07-14 16:36:04.346210,enact,5,placement,case_study_1,gateway_tiny,m2
2025-07-14 16:36:04.346212,enact,5,placement,case_study_1,data_gather_olbia_tiny,worker1
2025-07-14 16:36:04.346214,enact,5,placement,case_study_1,data_gather_torino_tiny,worker1
2025-07-14 16:36:04.346216,enact,5,placement,case_study_1,aggregator_tiny,worker1
2025-07-14 16:36:04.358803,enact,6,service_energy,case_study_1,gateway_tiny,598
2025-07-14 16:36:04.358809,enact,6,service_energy,case_study_1,data_gather_olbia_tiny,598
2025-07-14 16:36:04.358811,enact,6,service_energy,case_study_1,data_gather_torino_tiny,598
2025-07-14 16:36:04.358813,enact,6,service_energy,case_study_1,aggregator_tiny,598
2025-07-14 16:36:04.358947,enact,6,service_emissions,case_study_1,gateway_tiny,119600.0
2025-07-14 16:36:04.358951,enact,6,service_emissions,case_study_1,data_gather_olbia_tiny,203320.0
2025-07-14 16:36:04.358953,enact,6,service_emissions,case_study_1,data_gather_torino_tiny,203320.0
2025-07-14 16:36:04.358955,enact,6,service_emissions,case_study_1,aggregator_tiny,203320.0
2025-07-14 16:36:04.359213,enact,6,required_cpu,case_study_1,gateway_tiny,1
2025-07-14 16:36:04.359216,enact,6,required_cpu,case_study_1,data_gather_olbia_tiny,1
2025-07-14 16:36:04.359217,enact,6,required_cpu,case_study_1,data_gather_torino_tiny,1
2025-07-14 16:36:04.359219,enact,6,required_cpu,case_study_1,aggregator_tiny,1
2025-07-14 16:36:04.359284,enact,6,required_ram,case_study_1,gateway_tiny,2
2025-07-14 16:36:04.359287,enact,6,required_ram,case_study_1,data_gather_olbia_tiny,1
2025-07-14 16:36:04.359289,enact,6,required_ram,case_study_1,data_gather_torino_tiny,1
2025-07-14 16:36:04.359290,enact,6,required_ram,case_study_1,aggregator_tiny,4.0
2025-07-14 16:36:04.359350,enact,6,required_storage,case_study_1,gateway_tiny,0
2025-07-14 16:36:04.359352,enact,6,required_storage,case_study_1,data_gather_olbia_tiny,0
2025-07-14 16:36:04.359354,enact,6,required_storage,case_study_1,data_gather_torino_tiny,0
2025-07-14 16:36:04.359355,enact,6,required_storage,case_study_1,aggregator_tiny,0
2025-07-14 16:36:04.359431,enact,6,required_gpu,case_study_1,gateway_tiny,0
2025-07-14 16:36:04.359436,enact,6,required_gpu,case_study_1,data_gather_olbia_tiny,0
2025-07-14 16:36:04.359438,enact,6,required_gpu,case_study_1,data_gather_torino_tiny,0
2025-07-14 16:36:04.359440,enact,6,required_gpu,case_study_1,aggregator_tiny,0
2025-07-14 16:36:04.360094,enact,6,placement,case_study_1,gateway_tiny,m2
2025-07-14 16:36:04.360096,enact,6,placement,case_study_1,data_gather_olbia_tiny,worker1
2025-07-14 16:36:04.360098,enact,6,placement,case_study_1,data_gather_torino_tiny,worker1
2025-07-14 16:36:04.360100,enact,6,placement,case_study_1,aggregator_tiny,worker1
2025-07-14 16:36:04.372633,enact,7,service_energy,case_study_1,gateway_tiny,598
2025-07-14 16:36:04.372639,enact,7,service_energy,case_study_1,data_gather_olbia_tiny,598
2025-07-14 16:36:04.372641,enact,7,service_energy,case_study_1,data_gather_torino_tiny,598
2025-07-14 16:36:04.372642,enact,7,service_energy,case_study_1,aggregator_tiny,598
2025-07-14 16:36:04.372754,enact,7,service_emissions,case_study_1,gateway_tiny,119600.0
2025-07-14 16:36:04.372758,enact,7,service_emissions,case_study_1,data_gather_olbia_tiny,203320.0
2025-07-14 16:36:04.372760,enact,7,service_emissions,case_study_1,data_gather_torino_tiny,203320.0
2025-07-14 16:36:04.372762,enact,7,service_emissions,case_study_1,aggregator_tiny,203320.0
2025-07-14 16:36:04.373045,enact,7,required_cpu,case_study_1,gateway_tiny,1
2025-07-14 16:36:04.373047,enact,7,required_cpu,case_study_1,data_gather_olbia_tiny,1
2025-07-14 16:36:04.373049,enact,7,required_cpu,case_study_1,data_gather_torino_tiny,1
2025-07-14 16:36:04.373051,enact,7,required_cpu,case_study_1,aggregator_tiny,1
2025-07-14 16:36:04.373135,enact,7,required_ram,case_study_1,gateway_tiny,2
2025-07-14 16:36:04.373139,enact,7,required_ram,case_study_1,data_gather_olbia_tiny,1
2025-07-14 16:36:04.373140,enact,7,required_ram,case_study_1,data_gather_torino_tiny,1
2025-07-14 16:36:04.373142,enact,7,required_ram,case_study_1,aggregator_tiny,4.0
2025-07-14 16:36:04.373210,enact,7,required_storage,case_study_1,gateway_tiny,0
2025-07-14 16:36:04.373213,enact,7,required_storage,case_study_1,data_gather_olbia_tiny,0
2025-07-14 16:36:04.373215,enact,7,required_storage,case_study_1,data_gather_torino_tiny,0
2025-07-14 16:36:04.373216,enact,7,required_storage,case_study_1,aggregator_tiny,0
2025-07-14 16:36:04.373273,enact,7,required_gpu,case_study_1,gateway_tiny,0
2025-07-14 16:36:04.373275,enact,7,required_gpu,case_study_1,data_gather_olbia_tiny,0
2025-07-14 16:36:04.373277,enact,7,required_gpu,case_study_1,data_gather_torino_tiny,0
2025-07-14 16:36:04.373279,enact,7,required_gpu,case_study_1,aggregator_tiny,0
2025-07-14 16:36:04.373958,enact,7,placement,case_study_1,gateway_tiny,m2
2025-07-14 16:36:04.373960,enact,7,placement,case_study_1,data_gather_olbia_tiny,worker1
2025-07-14 16:36:04.373962,enact,7,placement,case_study_1,data_gather_torino_tiny,worker1
2025-07-14 16:36:04.373964,enact,7,placement,case_study_1,aggregator_tiny,worker1
2025-07-14 16:36:04.388051,enact,8,service_energy,case_study_1,gateway_tiny,598
2025-07-14 16:36:04.388056,enact,8,service_energy,case_study_1,data_gather_olbia_tiny,598
2025-07-14 16:36:04.388058,enact,8,service_energy,case_study_1,data_gather_torino_tiny,598
2025-07-14 16:36:04.388060,enact,8,service_energy,case_study_1,aggregator_tiny,598
2025-07-14 16:36:04.388149,enact,8,service_emissions,case_study_1,gateway_tiny,119600.0
2025-07-14 16:36:04.388152,enact,8,service_emissions,case_study_1,data_gather_olbia_tiny,203320.0
2025-07-14 16:36:04.388154,enact,8,service_emissions,case_study_1,data_gather_torino_tiny,203320.0
2025-07-14 16:36:04.388156,enact,8,service_emissions,case_study_1,aggregator_tiny,203320.0
2025-07-14 16:36:04.388407,enact,8,required_cpu,case_study_1,gateway_tiny,1
2025-07-14 16:36:04.388409,enact,8,required_cpu,case_study_1,data_gather_olbia_tiny,1
2025-07-14 16:36:04.388411,enact,8,required_cpu,case_study_1,data_gather_torino_tiny,1
2025-07-14 16:36:04.388413,enact,8,required_cpu,case_study_1,aggregator_tiny,1
2025-07-14 16:36:04.388463,enact,8,required_ram,case_study_1,gateway_tiny,2
2025-07-14 16:36:04.388465,enact,8,required_ram,case_study_1,data_gather_olbia_tiny,1
2025-07-14 16:36:04.388467,enact,8,required_ram,case_study_1,data_gather_torino_tiny,1
2025-07-14 16:36:04.388468,enact,8,required_ram,case_study_1,aggregator_tiny,4.0
2025-07-14 16:36:04.388513,enact,8,required_storage,case_study_1,gateway_tiny,0
2025-07-14 16:36:04.388515,enact,8,required_storage,case_study_1,data_gather_olbia_tiny,0
2025-07-14 16:36:04.388517,enact,8,required_storage,case_study_1,data_gather_torino_tiny,0
2025-07-14 16:36:04.388518,enact,8,required_storage,case_study_1,aggregator_tiny,0
2025-07-14 16:36:04.388562,enact,8,required_gpu,case_study_1,gateway_tiny,0
2025-07-14 16:36:04.388564,enact,8,required_gpu,case_study_1,data_gather_olbia_tiny,0
2025-07-14 16:36:04.388566,enact,8,required_gpu,case_study_1,data_gather_torino_tiny,0
2025-07-14 16:36:04.388568,enact,8,required_gpu,case_study_1,aggregator_tiny,0
2025-07-14 16:36:04.389208,enact,8,placement,case_study_1,gateway_tiny,m2
2025-07-14 16:36:04.389210,enact,8,placement,case_study_1,data_gather_olbia_tiny,worker1
2025-07-14 16:36:04.389212,enact,8,placement,case_study_1,data_gather_torino_tiny,worker1
2025-07-14 16:36:04.389213,enact,8,placement,case_study_1,aggregator_tiny,worker1
2025-07-14 16:36:04.402711,enact,9,service_energy,case_study_1,gateway_tiny,598
2025-07-14 16:36:04.402716,enact,9,service_energy,case_study_1,data_gather_olbia_tiny,598
2025-07-14 16:36:04.402719,enact,9,service_energy,case_study_1,data_gather_torino_tiny,598
2025-07-14 16:36:04.402721,enact,9,service_energy,case_study_1,aggregator_tiny,598
2025-07-14 16:36:04.402821,enact,9,service_emissions,case_study_1,gateway_tiny,119600.0
2025-07-14 16:36:04.402826,enact,9,service_emissions,case_study_1,data_gather_olbia_tiny,203320.0
2025-07-14 16:36:04.402828,enact,9,service_emissions,case_study_1,data_gather_torino_tiny,203320.0
2025-07-14 16:36:04.402830,enact,9,service_emissions,case_study_1,aggregator_tiny,203320.0
2025-07-14 16:36:04.403105,enact,9,required_cpu,case_study_1,gateway_tiny,1
2025-07-14 16:36:04.403107,enact,9,required_cpu,case_study_1,data_gather_olbia_tiny,1
2025-07-14 16:36:04.403109,enact,9,required_cpu,case_study_1,data_gather_torino_tiny,1
2025-07-14 16:36:04.403111,enact,9,required_cpu,case_study_1,aggregator_tiny,1
2025-07-14 16:36:04.403169,enact,9,required_ram,case_study_1,gateway_tiny,2
2025-07-14 16:36:04.403172,enact,9,required_ram,case_study_1,data_gather_olbia_tiny,1
2025-07-14 16:36:04.403174,enact,9,required_ram,case_study_1,data_gather_torino_tiny,1
2025-07-14 16:36:04.403175,enact,9,required_ram,case_study_1,aggregator_tiny,4.0
2025-07-14 16:36:04.403271,enact,9,required_storage,case_study_1,gateway_tiny,0
2025-07-14 16:36:04.403273,enact,9,required_storage,case_study_1,data_gather_olbia_tiny,0
2025-07-14 16:36:04.403275,enact,9,required_storage,case_study_1,data_gather_torino_tiny,0
2025-07-14 16:36:04.403276,enact,9,required_storage,case_study_1,aggregator_tiny,0
2025-07-14 16:36:04.403334,enact,9,required_gpu,case_study_1,gateway_tiny,0
2025-07-14 16:36:04.403336,enact,9,required_gpu,case_study_1,data_gather_olbia_tiny,0
2025-07-14 16:36:04.403338,enact,9,required_gpu,case_study_1,data_gather_torino_tiny,0
2025-07-14 16:36:04.403340,enact,9,required_gpu,case_study_1,aggregator_tiny,0
2025-07-14 16:36:04.404053,enact,9,placement,case_study_1,gateway_tiny,m2
2025-07-14 16:36:04.404055,enact,9,placement,case_study_1,data_gather_olbia_tiny,worker1
2025-07-14 16:36:04.404057,enact,9,placement,case_study_1,data_gather_torino_tiny,worker1
2025-07-14 16:36:04.404058,enact,9,placement,case_study_1,aggregator_tiny,worker1
2025-07-14 16:36:04.416925,enact,10,service_energy,case_study_1,gateway_tiny,598
2025-07-14 16:36:04.416931,enact,10,service_energy,case_study_1,data_gather_olbia_tiny,598
2025-07-14 16:36:04.416933,enact,10,service_energy,case_study_1,data_gather_torino_tiny,598
2025-07-14 16:36:04.416935,enact,10,service_energy,case_study_1,aggregator_tiny,598
2025-07-14 16:36:04.417025,enact,10,service_emissions,case_study_1,gateway_tiny,119600.0
2025-07-14 16:36:04.417028,enact,10,service_emissions,case_study_1,data_gather_olbia_tiny,203320.0
2025-07-14 16:36:04.417030,enact,10,service_emissions,case_study_1,data_gather_torino_tiny,203320.0
2025-07-14 16:36:04.417032,enact,10,service_emissions,case_study_1,aggregator_tiny,203320.0
2025-07-14 16:36:04.417274,enact,10,required_cpu,case_study_1,gateway_tiny,1
2025-07-14 16:36:04.417276,enact,10,required_cpu,case_study_1,data_gather_olbia_tiny,1
2025-07-14 16:36:04.417278,enact,10,required_cpu,case_study_1,data_gather_torino_tiny,1
2025-07-14 16:36:04.417280,enact,10,required_cpu,case_study_1,aggregator_tiny,1
2025-07-14 16:36:04.417329,enact,10,required_ram,case_study_1,gateway_tiny,2
2025-07-14 16:36:04.417331,enact,10,required_ram,case_study_1,data_gather_olbia_tiny,1
2025-07-14 16:36:04.417333,enact,10,required_ram,case_study_1,data_gather_torino_tiny,1
2025-07-14 16:36:04.417335,enact,10,required_ram,case_study_1,aggregator_tiny,4.0
2025-07-14 16:36:04.417383,enact,10,required_storage,case_study_1,gateway_tiny,0
2025-07-14 16:36:04.417386,enact,10,required_storage,case_study_1,data_gather_olbia_tiny,0
