timestamp,event_id,n_event,callback_id,application_id,service_id,value
2025-07-14 16:35:32.275684,enact,1,service_energy,case_study_1,gateway_large,598
2025-07-14 16:35:32.275698,enact,1,service_energy,case_study_1,aggregator_large,598
2025-07-14 16:35:32.275702,enact,1,service_energy,case_study_1,analyzer_large,598
2025-07-14 16:35:32.275704,enact,1,service_energy,case_study_1,data_gather_torino_large,598
2025-07-14 16:35:32.275707,enact,1,service_energy,case_study_1,data_gather_olbia_large,598
2025-07-14 16:35:32.275710,enact,1,service_energy,case_study_1,mongodb_history_medium,598
2025-07-14 16:35:32.275712,enact,1,service_energy,case_study_1,mongodb_batch_torino_medium,598
2025-07-14 16:35:32.275713,enact,1,service_energy,case_study_1,mongodb_batch_olbia_medium,598
2025-07-14 16:35:32.275785,enact,1,service_emissions,case_study_1,gateway_large,240396.0
2025-07-14 16:35:32.275790,enact,1,service_emissions,case_study_1,aggregator_large,203320.0
2025-07-14 16:35:32.275792,enact,1,service_emissions,case_study_1,analyzer_large,215280.0
2025-07-14 16:35:32.275793,enact,1,service_emissions,case_study_1,data_gather_torino_large,215280.0
2025-07-14 16:35:32.275795,enact,1,service_emissions,case_study_1,data_gather_olbia_large,203320.0
2025-07-14 16:35:32.275797,enact,1,service_emissions,case_study_1,mongodb_history_medium,215280.0
2025-07-14 16:35:32.275799,enact,1,service_emissions,case_study_1,mongodb_batch_torino_medium,215280.0
2025-07-14 16:35:32.275800,enact,1,service_emissions,case_study_1,mongodb_batch_olbia_medium,215280.0
2025-07-14 16:35:32.276319,enact,1,required_cpu,case_study_1,gateway_large,2
2025-07-14 16:35:32.276323,enact,1,required_cpu,case_study_1,aggregator_large,2
2025-07-14 16:35:32.276324,enact,1,required_cpu,case_study_1,analyzer_large,2
2025-07-14 16:35:32.276326,enact,1,required_cpu,case_study_1,data_gather_torino_large,1
2025-07-14 16:35:32.276327,enact,1,required_cpu,case_study_1,data_gather_olbia_large,1
2025-07-14 16:35:32.276329,enact,1,required_cpu,case_study_1,mongodb_history_medium,2
2025-07-14 16:35:32.276331,enact,1,required_cpu,case_study_1,mongodb_batch_torino_medium,1
2025-07-14 16:35:32.276332,enact,1,required_cpu,case_study_1,mongodb_batch_olbia_medium,1
2025-07-14 16:35:32.276445,enact,1,required_ram,case_study_1,gateway_large,4
2025-07-14 16:35:32.276498,enact,1,required_ram,case_study_1,aggregator_large,4.0
2025-07-14 16:35:32.276501,enact,1,required_ram,case_study_1,analyzer_large,2
2025-07-14 16:35:32.276502,enact,1,required_ram,case_study_1,data_gather_torino_large,2
2025-07-14 16:35:32.276504,enact,1,required_ram,case_study_1,data_gather_olbia_large,2
2025-07-14 16:35:32.276505,enact,1,required_ram,case_study_1,mongodb_history_medium,4
2025-07-14 16:35:32.276507,enact,1,required_ram,case_study_1,mongodb_batch_torino_medium,2
2025-07-14 16:35:32.276509,enact,1,required_ram,case_study_1,mongodb_batch_olbia_medium,2
2025-07-14 16:35:32.276600,enact,1,required_storage,case_study_1,gateway_large,0
2025-07-14 16:35:32.276603,enact,1,required_storage,case_study_1,aggregator_large,0
2025-07-14 16:35:32.276604,enact,1,required_storage,case_study_1,analyzer_large,0
2025-07-14 16:35:32.276606,enact,1,required_storage,case_study_1,data_gather_torino_large,0
2025-07-14 16:35:32.276607,enact,1,required_storage,case_study_1,data_gather_olbia_large,0
2025-07-14 16:35:32.276609,enact,1,required_storage,case_study_1,mongodb_history_medium,100
2025-07-14 16:35:32.276611,enact,1,required_storage,case_study_1,mongodb_batch_torino_medium,50
2025-07-14 16:35:32.276612,enact,1,required_storage,case_study_1,mongodb_batch_olbia_medium,50
2025-07-14 16:35:32.276665,enact,1,required_gpu,case_study_1,gateway_large,0
2025-07-14 16:35:32.276668,enact,1,required_gpu,case_study_1,aggregator_large,0
2025-07-14 16:35:32.276670,enact,1,required_gpu,case_study_1,analyzer_large,0
2025-07-14 16:35:32.276671,enact,1,required_gpu,case_study_1,data_gather_torino_large,0
2025-07-14 16:35:32.276673,enact,1,required_gpu,case_study_1,data_gather_olbia_large,0
2025-07-14 16:35:32.276674,enact,1,required_gpu,case_study_1,mongodb_history_medium,0
2025-07-14 16:35:32.276676,enact,1,required_gpu,case_study_1,mongodb_batch_torino_medium,0
2025-07-14 16:35:32.276677,enact,1,required_gpu,case_study_1,mongodb_batch_olbia_medium,0
2025-07-14 16:35:32.277462,enact,1,placement,case_study_1,gateway_large,main
2025-07-14 16:35:32.277465,enact,1,placement,case_study_1,aggregator_large,worker1
2025-07-14 16:35:32.277467,enact,1,placement,case_study_1,analyzer_large,worker3
2025-07-14 16:35:32.277468,enact,1,placement,case_study_1,data_gather_torino_large,worker2
2025-07-14 16:35:32.277470,enact,1,placement,case_study_1,data_gather_olbia_large,worker1
2025-07-14 16:35:32.277471,enact,1,placement,case_study_1,mongodb_history_medium,worker3
2025-07-14 16:35:32.277473,enact,1,placement,case_study_1,mongodb_batch_torino_medium,worker2
2025-07-14 16:35:32.277474,enact,1,placement,case_study_1,mongodb_batch_olbia_medium,worker3
2025-07-14 16:35:32.292001,enact,2,service_energy,case_study_1,gateway_large,598
2025-07-14 16:35:32.292007,enact,2,service_energy,case_study_1,aggregator_large,598
2025-07-14 16:35:32.292009,enact,2,service_energy,case_study_1,analyzer_large,598
2025-07-14 16:35:32.292011,enact,2,service_energy,case_study_1,data_gather_torino_large,598
2025-07-14 16:35:32.292012,enact,2,service_energy,case_study_1,data_gather_olbia_large,598
2025-07-14 16:35:32.292014,enact,2,service_energy,case_study_1,mongodb_history_medium,598
2025-07-14 16:35:32.292016,enact,2,service_energy,case_study_1,mongodb_batch_torino_medium,598
2025-07-14 16:35:32.292017,enact,2,service_energy,case_study_1,mongodb_batch_olbia_medium,598
2025-07-14 16:35:32.292137,enact,2,service_emissions,case_study_1,gateway_large,240396.0
2025-07-14 16:35:32.292141,enact,2,service_emissions,case_study_1,aggregator_large,203320.0
2025-07-14 16:35:32.292143,enact,2,service_emissions,case_study_1,analyzer_large,215280.0
2025-07-14 16:35:32.292144,enact,2,service_emissions,case_study_1,data_gather_torino_large,215280.0
2025-07-14 16:35:32.292146,enact,2,service_emissions,case_study_1,data_gather_olbia_large,203320.0
2025-07-14 16:35:32.292148,enact,2,service_emissions,case_study_1,mongodb_history_medium,215280.0
2025-07-14 16:35:32.292149,enact,2,service_emissions,case_study_1,mongodb_batch_torino_medium,215280.0
2025-07-14 16:35:32.292151,enact,2,service_emissions,case_study_1,mongodb_batch_olbia_medium,215280.0
2025-07-14 16:35:32.292436,enact,2,required_cpu,case_study_1,gateway_large,2
2025-07-14 16:35:32.292439,enact,2,required_cpu,case_study_1,aggregator_large,2
2025-07-14 16:35:32.292441,enact,2,required_cpu,case_study_1,analyzer_large,2
2025-07-14 16:35:32.292442,enact,2,required_cpu,case_study_1,data_gather_torino_large,1
2025-07-14 16:35:32.292444,enact,2,required_cpu,case_study_1,data_gather_olbia_large,1
2025-07-14 16:35:32.292445,enact,2,required_cpu,case_study_1,mongodb_history_medium,2
2025-07-14 16:35:32.292447,enact,2,required_cpu,case_study_1,mongodb_batch_torino_medium,1
2025-07-14 16:35:32.292448,enact,2,required_cpu,case_study_1,mongodb_batch_olbia_medium,1
2025-07-14 16:35:32.292499,enact,2,required_ram,case_study_1,gateway_large,4
2025-07-14 16:35:32.292502,enact,2,required_ram,case_study_1,aggregator_large,4.0
2025-07-14 16:35:32.292503,enact,2,required_ram,case_study_1,analyzer_large,2
2025-07-14 16:35:32.292505,enact,2,required_ram,case_study_1,data_gather_torino_large,2
2025-07-14 16:35:32.292506,enact,2,required_ram,case_study_1,data_gather_olbia_large,2
2025-07-14 16:35:32.292508,enact,2,required_ram,case_study_1,mongodb_history_medium,4
2025-07-14 16:35:32.292509,enact,2,required_ram,case_study_1,mongodb_batch_torino_medium,2
2025-07-14 16:35:32.292511,enact,2,required_ram,case_study_1,mongodb_batch_olbia_medium,2
2025-07-14 16:35:32.292574,enact,2,required_storage,case_study_1,gateway_large,0
2025-07-14 16:35:32.292579,enact,2,required_storage,case_study_1,aggregator_large,0
2025-07-14 16:35:32.292582,enact,2,required_storage,case_study_1,analyzer_large,0
2025-07-14 16:35:32.292583,enact,2,required_storage,case_study_1,data_gather_torino_large,0
2025-07-14 16:35:32.292585,enact,2,required_storage,case_study_1,data_gather_olbia_large,0
2025-07-14 16:35:32.292586,enact,2,required_storage,case_study_1,mongodb_history_medium,100
2025-07-14 16:35:32.292588,enact,2,required_storage,case_study_1,mongodb_batch_torino_medium,50
2025-07-14 16:35:32.292590,enact,2,required_storage,case_study_1,mongodb_batch_olbia_medium,50
2025-07-14 16:35:32.292712,enact,2,required_gpu,case_study_1,gateway_large,0
2025-07-14 16:35:32.292716,enact,2,required_gpu,case_study_1,aggregator_large,0
2025-07-14 16:35:32.292717,enact,2,required_gpu,case_study_1,analyzer_large,0
