timestamp,event_id,n_event,callback_id,application_id,value
2025-07-14 16:22:34.039740,enact,1,response_time,case_study_1,10.0
2025-07-14 16:22:34.053459,enact,2,response_time,case_study_1,10.0
2025-07-14 16:22:34.068244,enact,3,response_time,case_study_1,10.0
2025-07-14 16:22:34.082117,enact,4,response_time,case_study_1,10.0
2025-07-14 16:22:34.096305,enact,5,response_time,case_study_1,10.0
2025-07-14 16:22:34.110848,enact,6,response_time,case_study_1,10.0
2025-07-14 16:22:34.126218,enact,7,response_time,case_study_1,10.0
2025-07-14 16:22:34.141170,enact,8,response_time,case_study_1,10.0
2025-07-14 16:22:34.155978,enact,9,response_time,case_study_1,10.0
2025-07-14 16:22:34.170068,enact,10,response_time,case_study_1,10.0
2025-07-14 16:22:34.183837,enact,11,response_time,case_study_1,10.0
2025-07-14 16:22:34.198692,enact,12,response_time,case_study_1,10.0
2025-07-14 16:22:34.212825,enact,13,response_time,case_study_1,10.0
2025-07-14 16:22:34.226743,enact,14,response_time,case_study_1,10.0
2025-07-14 16:22:34.241594,enact,15,response_time,case_study_1,10.0
2025-07-14 16:22:34.256396,enact,16,response_time,case_study_1,10.0
2025-07-14 16:22:34.270159,enact,17,response_time,case_study_1,10.0
2025-07-14 16:22:34.285030,enact,18,response_time,case_study_1,10.0
2025-07-14 16:22:34.299804,enact,19,response_time,case_study_1,10.0
2025-07-14 16:22:34.313665,enact,20,response_time,case_study_1,10.0
2025-07-14 16:22:34.328397,enact,21,response_time,case_study_1,10.0
2025-07-14 16:22:34.342157,enact,22,response_time,case_study_1,10.0
2025-07-14 16:22:34.358105,enact,23,response_time,case_study_1,10.0
2025-07-14 16:22:34.372966,enact,24,response_time,case_study_1,10.0
2025-07-14 16:22:34.387664,enact,25,response_time,case_study_1,10.0
2025-07-14 16:22:34.402419,enact,26,response_time,case_study_1,10.0
2025-07-14 16:22:34.417080,enact,27,response_time,case_study_1,10.0
2025-07-14 16:22:34.430842,enact,28,response_time,case_study_1,10.0
2025-07-14 16:22:34.444678,enact,29,response_time,case_study_1,10.0
2025-07-14 16:22:34.459689,enact,30,response_time,case_study_1,10.0
2025-07-14 16:22:34.474430,enact,31,response_time,case_study_1,10.0
2025-07-14 16:22:34.489285,enact,32,response_time,case_study_1,10.0
2025-07-14 16:22:34.503031,enact,33,response_time,case_study_1,10.0
2025-07-14 16:22:34.517781,enact,34,response_time,case_study_1,10.0
2025-07-14 16:22:34.531519,enact,35,response_time,case_study_1,10.0
2025-07-14 16:22:34.545433,enact,36,response_time,case_study_1,10.0
2025-07-14 16:22:34.560551,enact,37,response_time,case_study_1,10.0
2025-07-14 16:22:34.575461,enact,38,response_time,case_study_1,10.0
2025-07-14 16:22:34.590176,enact,39,response_time,case_study_1,10.0
2025-07-14 16:22:34.605129,enact,40,response_time,case_study_1,10.0
2025-07-14 16:22:34.619016,enact,41,response_time,case_study_1,10.0
2025-07-14 16:22:34.633727,enact,42,response_time,case_study_1,10.0
2025-07-14 16:22:34.648494,enact,43,response_time,case_study_1,10.0
2025-07-14 16:22:34.662553,enact,44,response_time,case_study_1,10.0
2025-07-14 16:22:34.676158,enact,45,response_time,case_study_1,10.0
2025-07-14 16:22:34.690014,enact,46,response_time,case_study_1,10.0
2025-07-14 16:22:34.704757,enact,47,response_time,case_study_1,10.0
2025-07-14 16:22:34.719675,enact,48,response_time,case_study_1,10.0
2025-07-14 16:22:34.734432,enact,49,response_time,case_study_1,10.0
2025-07-14 16:22:34.748019,enact,50,response_time,case_study_1,10.0
2025-07-14 16:22:34.762035,enact,51,response_time,case_study_1,10.0
2025-07-14 16:22:34.775925,enact,52,response_time,case_study_1,10.0
2025-07-14 16:22:34.791388,enact,53,response_time,case_study_1,10.0
2025-07-14 16:22:34.806342,enact,54,response_time,case_study_1,10.0
2025-07-14 16:22:34.821281,enact,55,response_time,case_study_1,10.0
2025-07-14 16:22:34.834983,enact,56,response_time,case_study_1,10.0
2025-07-14 16:22:34.849610,enact,57,response_time,case_study_1,10.0
2025-07-14 16:22:34.864342,enact,58,response_time,case_study_1,10.0
2025-07-14 16:22:34.878135,enact,59,response_time,case_study_1,10.0
2025-07-14 16:22:34.893225,enact,60,response_time,case_study_1,10.0
2025-07-14 16:22:34.908139,enact,61,response_time,case_study_1,10.0
2025-07-14 16:22:34.921986,enact,62,response_time,case_study_1,10.0
2025-07-14 16:22:34.936696,enact,63,response_time,case_study_1,10.0
2025-07-14 16:22:34.951379,enact,64,response_time,case_study_1,10.0
2025-07-14 16:22:34.965126,enact,65,response_time,case_study_1,10.0
2025-07-14 16:22:34.979435,enact,66,response_time,case_study_1,10.0
2025-07-14 16:22:34.994655,enact,67,response_time,case_study_1,10.0
2025-07-14 16:22:35.008440,enact,68,response_time,case_study_1,10.0
2025-07-14 16:22:35.023504,enact,69,response_time,case_study_1,10.0
2025-07-14 16:22:35.038286,enact,70,response_time,case_study_1,10.0
2025-07-14 16:22:35.052060,enact,71,response_time,case_study_1,10.0
2025-07-14 16:22:35.065714,enact,72,response_time,case_study_1,10.0
2025-07-14 16:22:35.080434,enact,73,response_time,case_study_1,10.0
2025-07-14 16:22:35.094358,enact,74,response_time,case_study_1,10.0
2025-07-14 16:22:35.109056,enact,75,response_time,case_study_1,10.0
2025-07-14 16:22:35.123740,enact,76,response_time,case_study_1,10.0
2025-07-14 16:22:35.137485,enact,77,response_time,case_study_1,10.0
2025-07-14 16:22:35.152349,enact,78,response_time,case_study_1,10.0
2025-07-14 16:22:35.166980,enact,79,response_time,case_study_1,10.0
2025-07-14 16:22:35.180926,enact,80,response_time,case_study_1,10.0
2025-07-14 16:22:35.195002,enact,81,response_time,case_study_1,10.0
2025-07-14 16:22:35.208775,enact,82,response_time,case_study_1,10.0
2025-07-14 16:22:35.223361,enact,83,response_time,case_study_1,10.0
2025-07-14 16:22:35.238652,enact,84,response_time,case_study_1,10.0
2025-07-14 16:22:35.252333,enact,85,response_time,case_study_1,10.0
2025-07-14 16:22:35.267051,enact,86,response_time,case_study_1,10.0
2025-07-14 16:22:35.281226,enact,87,response_time,case_study_1,10.0
2025-07-14 16:22:35.295076,enact,88,response_time,case_study_1,10.0
2025-07-14 16:22:35.309920,enact,89,response_time,case_study_1,10.0
2025-07-14 16:22:35.323587,enact,90,response_time,case_study_1,10.0
2025-07-14 16:22:35.338345,enact,91,response_time,case_study_1,10.0
2025-07-14 16:22:35.352030,enact,92,response_time,case_study_1,10.0
2025-07-14 16:22:35.365674,enact,93,response_time,case_study_1,10.0
2025-07-14 16:22:35.379347,enact,94,response_time,case_study_1,10.0
2025-07-14 16:22:35.393001,enact,95,response_time,case_study_1,10.0
2025-07-14 16:22:35.407588,enact,96,response_time,case_study_1,10.0
2025-07-14 16:22:35.422534,enact,97,response_time,case_study_1,10.0
2025-07-14 16:22:35.437307,enact,98,response_time,case_study_1,10.0
2025-07-14 16:22:35.452109,enact,99,response_time,case_study_1,10.0
2025-07-14 16:22:35.466673,enact,100,response_time,case_study_1,10.0
